2026-08-30 11:56:50,331 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:13,562 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:13,566 WARNING  agents.supervisor :: [pilot-T13_contradiction_correction] hop budget exhausted (6) - forcing responder
2026-08-30 12:01:13,566 INFO     agents.supervisor :: [pilot-T13_contradiction_correction] routing -> responder | reasoning=The user has provided all necessary details for budget calculation.
2026-08-30 12:01:13,567 INFO     agents.responder :: [pilot-T13_contradiction_correction] responder: composing final answer
2026-08-30 12:01:17,856 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:20,468 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:20,471 INFO     agents.supervisor :: [pilot-T13_contradiction_correction] routing -> flight | reasoning=The user has provided updated trip details for a flight from Boston to Rome on September 10, 2026.
2026-08-30 12:01:20,473 INFO     agents.flight_agent :: [pilot-T13_contradiction_correction] flight: Boston->['Rome'] x1 found 3 offer(s)
2026-08-30 12:01:22,608 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:22,611 INFO     agents.supervisor :: [pilot-T13_contradiction_correction] routing -> flight | reasoning=The user has provided updated trip details for a flight from Boston to Rome on September 10, 2026.
2026-08-30 12:01:22,613 INFO     agents.flight_agent :: [pilot-T13_contradiction_correction] flight: Boston->['Rome'] x1 found 3 offer(s)
2026-08-30 12:01:25,935 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:25,939 INFO     agents.supervisor :: [pilot-T13_contradiction_correction] routing -> flight | reasoning=The user has provided updated trip details for a flight from Boston to Rome on September 10, 2026, which requires a new flight search.
2026-08-30 12:01:25,940 INFO     agents.flight_agent :: [pilot-T13_contradiction_correction] flight: Boston->['Rome'] x1 found 3 offer(s)
2026-08-30 12:01:30,464 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-30 12:01:30,468 WARNING  agents.supervisor :: [pilot-T13_contradiction_correction] hop budget exhausted (6) - forcing responder
2026-08-30 12:01:30,468 INFO     agents.supervisor :: [pilot-T13_contradiction_correction] routing -> responder | reasoning=The user has changed the destination to Rome and the date to September 10, 2026, so I will need to search for new flight options.
2026-08-30 12:01:30,469 INFO     agents.responder :: [pilot-T13_contradiction_correction] responder: composing final answer
2026-08-30 12:01:33,646 INFO     httpx2 :: HTTP Request: POST https://aizex.top/v1/chat/completions "HTTP/1.1 200 OK"

=== condition: uniform_worker ===

9/13 passed
  [FAIL] T1_single_full_comfortable       hops= 7 elapsed= 28.15s
           - local_info_results empty
           - budget_summary missing
  [PASS] T2_single_full_overbudget        hops= 7 elapsed= 18.03s
  [PASS] T3_multi_full_comfortable        hops= 7 elapsed= 34.30s
  [PASS] T4_single_slotfill               hops= 8 elapsed= 22.83s
  [FAIL] T5_multi_slotfill_tight          hops= 8 elapsed= 28.98s
           - budget_summary missing
  [PASS] T6_rag_grounded                  hops= 3 elapsed= 10.13s
  [PASS] T7_rag_ungrounded                hops= 3 elapsed=  9.18s
  [FAIL] T8_domain_mix                    hops=12 elapsed= 24.69s
           - knowledge_context missing - rag agent doesn't appear to have been consulted for turn 1's question
  [FAIL] T9_multi_stress_5city            hops= 7 elapsed= 38.94s
           - agent_scratchpad has 7 entries - MAX_HOPS_PER_TURN=6 should cap this within one turn
  [PASS] T10_visa_city_phrasing           hops= 7 elapsed= 14.92s
  [PASS] T11_visa_iso_phrasing            hops= 3 elapsed=  7.87s
  [PASS] T12_weather_horizon_exceeded     hops= 7 elapsed= 17.93s
  [PASS] T13_contradiction_correction     hops=14 elapsed= 30.37s

Wrote 13 record(s) to pilot/results/uniform_worker.json
